user_id,avg_amount,median_amount,amount_std,min_amount,max_amount,transaction_count,preferred_category,avg_hour,weekend_ratio,first_transaction,last_transaction,cluster
USER_0815,1122.5,936.0,1035.96,160,2789,6,Healthcare,13.17,0.33,2024-01-21 12:53:00,2024-08-22 12:31:00,0
USER_0816,808.83,638.0,708.86,78,2669,18,Bills & Utilities,13.83,0.44,2024-01-14 08:19:00,2024-11-21 19:10:00,3
USER_0817,1099.92,691.0,1028.54,116,3410,13,Bills & Utilities,14.46,0.31,2024-01-03 10:19:00,2024-07-23 13:42:00,3
USER_0818,1202.38,779.0,1346.43,245,4292,8,Fuel,12.88,0.5,2024-01-16 09:07:00,2024-12-01 13:10:00,0
USER_0819,1088.0,580.0,1190.98,81,3770,11,Transfer to Friends,16.55,0.45,2024-01-21 14:31:00,2024-12-24 11:51:00,3
USER_0820,1147.46,721.0,1135.69,112,4160,13,Entertainment,14.85,0.15,2024-01-11 22:09:00,2024-11-20 17:09:00,4
USER_0821,880.08,672.0,614.5,258,2515,13,Bills & Utilities,13.46,0.46,2024-01-10 19:11:00,2024-12-04 13:47:00,3
USER_0822,390.2,284.0,294.69,149,894,5,Food & Dining,11.8,0.2,2024-01-25 06:30:00,2024-09-22 09:04:00,2
USER_0823,899.69,736.0,584.84,234,2588,13,Bills & Utilities,14.85,0.38,2024-01-09 13:31:00,2024-12-08 10:52:00,3
USER_0824,908.89,537.0,1104.38,86,3607,9,Healthcare,12.56,0.44,2024-01-19 22:56:00,2024-12-25 14:37:00,0
USER_0825,1148.45,702.0,1063.9,57,3390,11,Healthcare,13.91,0.36,2024-01-18 19:46:00,2024-11-26 16:50:00,3
USER_0826,983.33,471.0,1659.38,91,6075,12,Bills & Utilities,15.25,0.42,2024-02-09 16:01:00,2024-12-29 12:40:00,3
USER_0827,1413.56,500.0,1783.35,39,4640,9,Groceries,12.44,0.22,2024-01-29 14:59:00,2024-10-29 08:29:00,4
USER_0828,1253.3,571.0,1516.23,56,4229,10,Groceries,15.8,0.1,2024-03-26 21:01:00,2024-12-10 18:18:00,4
USER_0829,1096.17,792.0,1024.74,109,3544,12,Bills & Utilities,13.5,0.25,2024-01-10 17:36:00,2024-12-20 09:21:00,3
USER_0830,705.14,477.0,569.07,98,1564,7,Shopping,13.71,0.29,2024-01-11 18:43:00,2024-10-05 09:38:00,2
USER_0831,640.0,695.0,366.75,121,1031,7,Bills & Utilities,12.14,0.14,2024-01-15 11:34:00,2024-08-17 11:04:00,2
USER_0832,783.08,637.0,549.82,180,2024,12,Shopping,12.75,0.33,2024-02-03 10:36:00,2024-12-16 11:49:00,3
USER_0833,1278.91,1197.0,1208.47,127,4408,11,Bills & Utilities,13.18,0.36,2024-01-08 09:56:00,2024-10-25 12:24:00,3
USER_0834,1556.57,632.0,2222.25,81,6024,7,Food & Dining,11.14,0.43,2024-01-20 16:53:00,2024-12-22 08:31:00,1
USER_0835,1224.44,659.0,1532.53,143,4528,9,Education,15.22,0.11,2024-02-12 16:53:00,2024-12-16 18:50:00,4
USER_0836,1235.31,858.0,1103.26,309,4235,13,Education,13.54,0.31,2024-02-29 15:10:00,2024-12-07 17:50:00,3
USER_0837,1140.27,979.0,893.76,191,3337,11,Education,12.09,0.55,2024-01-04 11:39:00,2024-12-08 10:46:00,0
USER_0838,278.5,207.5,201.52,98,549,6,Transportation,17.33,0.17,2024-05-30 14:09:00,2024-11-20 13:41:00,2
USER_0839,1480.5,648.5,2129.64,246,5752,6,Healthcare,13.5,0.33,2024-03-07 18:36:00,2024-11-28 14:07:00,1
USER_0840,670.73,342.0,765.22,52,2545,11,Entertainment,14.55,0.09,2024-02-29 14:22:00,2024-12-26 12:53:00,2
USER_0841,1485.92,614.0,2091.34,260,7570,12,Food & Dining,13.92,0.42,2024-02-16 09:52:00,2024-12-21 20:09:00,1
USER_0842,631.58,522.5,405.01,84,1244,12,Bills & Utilities,14.33,0.25,2024-02-28 08:10:00,2024-12-09 09:38:00,2
USER_0843,857.58,351.0,1057.28,23,3206,12,Entertainment,14.67,0.25,2024-01-30 19:45:00,2024-11-29 14:25:00,3
USER_0844,1950.6,1423.0,1784.96,88,5186,10,Food & Dining,12.9,0.5,2024-03-31 12:57:00,2024-12-13 20:33:00,1
USER_0845,764.91,484.0,1172.77,33,4233,11,Education,12.82,0.36,2024-01-03 16:50:00,2024-12-21 11:08:00,3
USER_0846,1737.36,912.0,2015.06,97,5893,11,Entertainment,15.36,0.18,2024-02-23 19:45:00,2024-10-20 08:22:00,1
USER_0847,1283.33,818.0,1410.11,105,4789,9,Bills & Utilities,13.33,0.22,2024-02-07 08:56:00,2024-12-02 17:04:00,4
USER_0848,824.33,704.0,533.49,43,2005,9,Healthcare,14.44,0.33,2024-01-09 16:01:00,2024-12-28 16:46:00,2
USER_0849,814.18,692.0,637.5,62,2215,11,Bills & Utilities,14.64,0.45,2024-01-13 17:45:00,2024-11-25 09:54:00,0
USER_0850,747.25,770.0,438.71,41,1429,8,Shopping,14.75,0.25,2024-01-05 08:14:00,2024-10-21 15:58:00,2
USER_0851,664.64,502.0,556.32,95,1896,11,Shopping,12.64,0.64,2024-01-28 16:04:00,2024-12-28 10:35:00,0
USER_0852,1521.7,590.5,2250.92,123,5847,10,Groceries,13.8,0.1,2024-01-30 15:09:00,2024-11-21 12:37:00,1
USER_0853,950.33,700.0,808.86,130,2374,9,Entertainment,15.0,0.44,2024-01-11 19:39:00,2024-12-30 08:51:00,0
USER_0854,1791.5,677.0,2024.55,249,5097,12,Education,14.5,0.17,2024-01-23 11:49:00,2024-12-27 15:58:00,1
USER_0855,1158.5,304.5,1655.27,133,4168,8,Transfer to Friends,14.5,0.25,2024-01-20 11:48:00,2024-10-29 10:48:00,4
USER_0856,668.22,361.0,691.7,216,2150,9,Fuel,13.22,0.11,2024-01-04 09:28:00,2024-11-28 09:18:00,2
USER_0857,690.7,421.0,921.64,65,4452,23,Groceries,15.3,0.26,2024-01-07 19:32:00,2024-12-24 20:56:00,3
USER_0858,1312.45,620.0,1448.82,131,4711,11,Transfer to Friends,14.36,0.45,2024-01-27 10:06:00,2024-12-08 15:00:00,3
USER_0859,581.62,358.5,708.82,48,2236,8,Groceries,15.12,0.5,2024-03-27 15:08:00,2024-12-01 15:46:00,0
USER_0860,796.22,363.0,898.95,165,2940,9,Healthcare,15.67,0.11,2024-02-29 17:16:00,2024-10-24 13:04:00,2
USER_0861,957.2,396.0,1065.38,187,2715,5,Bills & Utilities,14.2,0.4,2024-01-04 09:05:00,2024-12-28 19:24:00,0
USER_0862,1321.75,796.5,1769.93,67,5486,8,Bills & Utilities,12.5,0.38,2024-01-10 12:16:00,2024-09-23 09:40:00,1
USER_0863,1285.17,1094.0,998.97,335,2995,6,Bills & Utilities,14.5,0.5,2024-02-11 11:29:00,2024-12-23 16:22:00,0
USER_0864,993.89,977.0,651.58,184,1848,9,Healthcare,12.89,0.22,2024-04-08 17:08:00,2024-12-04 12:00:00,2
USER_0865,1120.2,1271.0,939.13,150,2290,5,Bills & Utilities,11.4,0.2,2024-01-18 11:50:00,2024-10-13 10:49:00,4
USER_0866,924.83,677.5,723.27,130,2724,12,Bills & Utilities,14.0,0.33,2024-01-14 21:18:00,2024-12-28 15:29:00,3
USER_0867,929.0,796.0,658.65,186,1799,5,Bills & Utilities,18.0,0.6,2024-03-30 15:21:00,2024-12-12 20:39:00,0
USER_0868,843.5,641.0,732.14,232,2740,12,Healthcare,14.08,0.25,2024-02-27 13:41:00,2024-12-16 20:55:00,3
USER_0869,1015.83,734.0,1047.22,211,3082,6,Fuel,10.83,0.5,2024-01-20 11:13:00,2024-06-04 13:34:00,0
USER_0870,836.25,640.0,796.09,101,2975,12,Food & Dining,12.92,0.25,2024-01-03 13:06:00,2024-12-19 11:23:00,3
USER_0871,1105.09,889.0,1028.05,45,3920,11,Shopping,13.18,0.18,2024-03-21 16:50:00,2024-11-20 17:02:00,4
USER_0872,973.4,436.0,1318.23,57,4541,10,Food & Dining,10.8,0.4,2024-01-21 13:06:00,2024-11-13 10:35:00,3
USER_0873,1026.53,539.0,1364.93,60,5413,15,Fuel,11.73,0.27,2024-01-03 09:48:00,2024-11-15 13:07:00,3
USER_0874,1096.17,892.5,989.41,94,3731,12,Bills & Utilities,13.58,0.17,2024-01-18 17:50:00,2024-12-24 17:31:00,4
USER_0875,779.5,424.0,1085.42,27,2967,6,Food & Dining,13.33,0.33,2024-01-29 10:42:00,2024-08-04 14:49:00,0
USER_0876,519.75,100.0,724.24,49,1911,8,Transportation,12.12,0.5,2024-03-16 08:55:00,2024-12-29 10:30:00,0
USER_0877,888.13,292.0,1427.97,60,5690,15,Bills & Utilities,14.53,0.2,2024-02-07 14:55:00,2024-12-18 09:39:00,3
USER_0878,1294.46,938.0,1224.25,136,3995,13,Transfer to Friends,15.46,0.38,2024-01-11 18:25:00,2024-11-27 11:25:00,3
USER_0879,720.0,580.0,497.49,113,1640,9,Groceries,13.67,0.56,2024-02-20 20:12:00,2024-11-30 21:24:00,0
USER_0880,350.9,200.0,366.85,83,1177,10,Food & Dining,12.8,0.2,2024-01-16 08:16:00,2024-12-14 17:55:00,2
USER_0881,2014.75,1307.0,2053.66,116,5615,12,Education,13.5,0.42,2024-02-03 13:52:00,2024-12-01 12:15:00,1
USER_0882,2159.2,1249.0,2225.77,76,6584,15,Education,14.67,0.33,2024-01-15 11:18:00,2024-12-07 17:21:00,1
USER_0883,977.5,606.0,1013.13,64,2760,10,Shopping,15.8,0.4,2024-01-07 15:48:00,2024-12-15 14:04:00,0
USER_0884,749.5,444.0,691.73,53,1698,6,Bills & Utilities,12.0,0.0,2024-01-25 10:17:00,2024-08-13 18:47:00,2
USER_0885,1121.86,532.5,1336.9,84,4051,14,Fuel,13.71,0.5,2024-01-19 15:34:00,2024-12-29 11:22:00,3
USER_0886,1719.33,925.5,1815.74,74,4837,12,Education,14.17,0.33,2024-02-06 16:58:00,2024-12-16 10:55:00,1
USER_0887,854.6,467.5,797.11,262,2729,10,Food & Dining,14.9,0.4,2024-03-03 12:17:00,2024-12-29 20:11:00,0
USER_0888,1108.85,613.0,1227.41,48,3643,13,Shopping,16.08,0.54,2024-02-04 22:21:00,2024-12-28 17:37:00,3
USER_0889,1630.14,493.0,1827.27,132,4942,14,Education,14.21,0.07,2024-01-18 17:51:00,2024-11-13 16:05:00,4
USER_0890,604.89,504.0,486.95,82,1525,9,Fuel,14.78,0.11,2024-01-26 13:01:00,2024-11-12 07:30:00,2
USER_0891,592.0,390.0,384.53,293,1205,5,Entertainment,17.0,0.2,2024-01-03 16:29:00,2024-10-13 13:03:00,2
USER_0892,1263.1,762.5,1162.04,322,3564,10,Healthcare,11.4,0.4,2024-03-21 13:18:00,2024-12-13 07:29:00,3
USER_0893,808.75,527.0,850.94,170,2773,8,Bills & Utilities,13.5,0.38,2024-05-05 09:06:00,2024-12-22 16:40:00,0
USER_0894,1259.1,683.0,1806.59,154,6298,10,Bills & Utilities,15.2,0.4,2024-01-19 20:33:00,2024-12-13 18:45:00,1
USER_0895,976.93,598.0,965.43,116,3519,15,Food & Dining,14.0,0.07,2024-01-02 19:55:00,2024-12-26 20:56:00,3
USER_0896,1751.33,777.0,2231.77,110,6741,9,Food & Dining,14.67,0.56,2024-01-12 13:41:00,2024-12-21 15:26:00,1
USER_0897,887.43,366.0,1533.76,80,4342,7,Entertainment,14.0,0.29,2024-01-26 21:25:00,2024-11-20 09:58:00,4
USER_0898,1680.42,1121.0,1434.83,261,4556,12,Education,14.08,0.42,2024-04-30 19:38:00,2024-12-21 12:55:00,1
USER_0899,598.38,479.0,385.07,289,1472,8,Bills & Utilities,14.62,0.38,2024-01-07 20:38:00,2024-12-12 16:56:00,0
USER_0900,1452.92,777.5,1685.12,92,5599,12,Education,13.5,0.33,2024-01-10 21:05:00,2024-11-24 07:32:00,1
USER_0901,342.2,392.0,197.2,32,509,5,Entertainment,15.2,0.2,2024-03-15 16:59:00,2024-10-25 07:34:00,2
USER_0902,678.86,344.0,588.92,132,1442,7,Transfer to Friends,17.0,0.29,2024-01-31 10:15:00,2024-11-21 19:23:00,2
USER_0903,997.17,949.0,492.4,463,1628,6,Groceries,16.33,0.5,2024-03-25 22:38:00,2024-11-21 15:53:00,0
USER_0904,1806.91,498.0,2041.23,80,5080,11,Education,14.27,0.45,2024-01-13 18:25:00,2024-12-18 20:02:00,1
USER_0905,619.25,644.5,468.38,30,1158,4,Bills & Utilities,12.25,0.5,2024-02-21 12:30:00,2024-12-01 16:53:00,0
USER_0906,901.62,749.5,720.83,73,2858,16,Food & Dining,12.88,0.19,2024-01-18 13:25:00,2024-12-29 16:50:00,3
USER_0907,1033.5,1092.0,769.68,85,1788,6,Education,13.83,0.17,2024-02-22 10:19:00,2024-10-15 12:36:00,2
USER_0908,1206.23,678.0,1264.17,54,3922,13,Groceries,15.23,0.38,2024-01-09 13:16:00,2024-12-26 14:03:00,3
USER_0909,931.33,552.5,1006.46,211,2875,6,Healthcare,13.67,0.5,2024-02-08 14:22:00,2024-12-03 11:00:00,0
USER_0910,997.23,550.0,1151.53,183,4439,13,Groceries,13.54,0.46,2024-02-16 20:08:00,2024-10-27 16:33:00,3
USER_0911,669.0,435.0,712.26,92,2311,9,Food & Dining,11.67,0.44,2024-01-26 07:48:00,2024-12-21 12:03:00,0
USER_0912,809.93,634.5,891.89,31,3133,14,Transportation,14.71,0.29,2024-01-17 16:59:00,2024-12-29 15:06:00,3
USER_0913,1120.67,388.5,1518.14,116,4012,6,Groceries,10.83,0.33,2024-01-07 08:30:00,2024-12-16 09:58:00,4
USER_0914,662.8,669.5,345.39,235,1134,10,Entertainment,15.3,0.2,2024-01-13 18:34:00,2024-12-26 14:39:00,2
USER_0915,663.33,395.0,448.14,188,1328,9,Entertainment,15.11,0.22,2024-01-15 21:03:00,2024-12-18 12:13:00,2
USER_0916,1045.79,483.5,1793.43,82,7102,14,Food & Dining,16.0,0.5,2024-02-13 20:23:00,2024-12-27 15:13:00,3
USER_0917,301.6,423.0,221.75,20,503,5,Bills & Utilities,11.8,0.8,2024-03-02 09:35:00,2024-12-30 11:39:00,0
USER_0918,1472.8,721.0,1571.89,303,4147,5,Bills & Utilities,16.6,0.4,2024-03-19 15:33:00,2024-12-05 21:09:00,1
USER_0919,1176.2,942.5,1273.34,41,4136,10,Education,13.8,0.2,2024-01-09 22:12:00,2024-08-26 09:03:00,4
USER_0920,697.25,611.5,552.65,81,1657,8,Shopping,16.5,0.25,2024-03-14 22:16:00,2024-12-23 12:17:00,2
USER_0921,1660.29,1510.0,1284.34,508,3907,7,Transfer to Friends,14.43,0.14,2024-01-15 09:38:00,2024-11-27 13:23:00,4
USER_0922,1085.22,656.0,1376.04,93,4364,9,Entertainment,13.11,0.22,2024-03-31 17:41:00,2024-12-13 09:15:00,4
USER_0923,814.67,976.5,456.57,180,1365,6,Fuel,15.0,0.33,2024-04-18 21:32:00,2024-10-24 10:51:00,0
USER_0924,2262.25,2277.0,2023.07,321,4174,4,Transfer to Friends,17.0,0.5,2024-01-28 21:12:00,2024-10-31 16:02:00,1
USER_0925,477.11,463.0,234.1,85,766,9,Groceries,16.0,0.11,2024-01-03 17:56:00,2024-11-16 19:16:00,2
USER_0926,1199.42,705.5,1503.81,53,5369,12,Transfer to Friends,15.5,0.42,2024-01-13 15:15:00,2024-12-21 14:51:00,3
USER_0927,1607.14,892.0,1908.79,291,5620,7,Transfer to Friends,13.14,0.43,2024-02-13 14:11:00,2024-11-28 16:10:00,1
USER_0928,890.0,298.0,1459.36,127,5560,13,Fuel,12.0,0.15,2024-01-27 09:39:00,2024-12-17 08:49:00,4
USER_0929,711.08,625.0,526.02,80,1925,12,Fuel,14.0,0.08,2024-01-03 20:44:00,2024-12-20 09:02:00,2
USER_0930,1670.0,1038.0,1708.29,177,5403,8,Education,13.75,0.38,2024-01-19 10:47:00,2024-11-23 13:52:00,1
USER_0931,895.14,529.0,737.15,243,2193,7,Education,13.43,0.14,2024-02-04 12:15:00,2024-11-25 14:23:00,2
USER_0932,1098.5,623.5,1413.73,58,5433,16,Transportation,14.06,0.25,2024-01-25 12:40:00,2024-12-04 07:08:00,3
USER_0933,719.93,635.0,504.02,128,1640,15,Fuel,14.0,0.07,2024-01-04 11:33:00,2024-12-25 14:07:00,2
USER_0934,1305.79,589.0,1580.15,99,4670,14,Transfer to Friends,12.93,0.21,2024-01-09 11:05:00,2024-12-26 08:43:00,3
USER_0935,590.2,578.0,219.91,283,881,5,Groceries,14.4,0.2,2024-01-24 17:16:00,2024-08-18 19:47:00,2
USER_0936,1427.9,1211.0,805.1,480,2740,10,Bills & Utilities,13.2,0.0,2024-03-06 11:32:00,2024-12-23 13:27:00,4
USER_0937,693.17,525.0,658.62,111,1451,6,Bills & Utilities,15.33,0.17,2024-02-27 20:54:00,2024-10-16 10:41:00,2
USER_0938,1523.0,1037.0,1427.33,431,4280,6,Education,13.33,0.17,2024-01-25 14:27:00,2024-10-22 11:51:00,4
USER_0939,954.79,398.5,1416.02,78,4594,14,Food & Dining,15.71,0.14,2024-01-03 21:42:00,2024-09-17 18:46:00,3
USER_0940,1562.77,648.0,1805.85,140,5555,13,Education,13.0,0.31,2024-02-15 11:04:00,2024-11-30 13:58:00,1
USER_0941,1067.14,505.0,1456.07,102,4733,14,Entertainment,14.14,0.43,2024-02-18 08:47:00,2024-11-18 09:24:00,3
USER_0942,940.78,798.0,1114.77,45,3604,9,Fuel,15.22,0.11,2024-02-08 15:49:00,2024-11-11 20:21:00,4
USER_0943,1015.11,742.0,1153.12,37,3670,9,Entertainment,13.56,0.33,2024-01-23 07:25:00,2024-12-13 18:59:00,4
USER_0944,1125.0,1289.0,735.73,210,2062,6,Healthcare,15.17,0.17,2024-03-11 09:54:00,2024-12-03 20:50:00,2
USER_0945,1933.0,1147.0,2114.65,95,7047,18,Shopping,14.22,0.22,2024-01-25 22:34:00,2024-12-30 17:58:00,1
USER_0946,593.67,574.0,430.07,79,1182,9,Food & Dining,13.78,0.22,2024-01-15 13:24:00,2024-10-15 12:17:00,2
USER_0947,1551.08,427.0,2453.84,42,8275,13,Education,15.31,0.23,2024-02-09 14:56:00,2024-12-26 18:21:00,1
USER_0948,2029.0,2166.0,1873.26,91,3830,3,Education,13.0,0.33,2024-07-06 07:25:00,2024-11-11 19:50:00,1
USER_0949,962.13,838.0,764.43,123,3082,15,Shopping,12.07,0.33,2024-01-13 15:46:00,2024-12-29 14:37:00,3
USER_0950,500.56,556.0,202.8,199,718,9,Fuel,12.78,0.11,2024-02-20 12:35:00,2024-11-21 10:20:00,2
USER_0951,1374.91,816.0,1679.34,210,5987,11,Fuel,14.0,0.45,2024-01-03 14:30:00,2024-11-23 14:30:00,1
USER_0952,619.67,600.5,456.92,69,1464,12,Bills & Utilities,13.67,0.33,2024-01-19 21:00:00,2024-12-02 12:00:00,2
USER_0953,2117.62,1940.0,1569.0,361,6423,16,Education,11.88,0.19,2024-01-08 14:53:00,2024-12-12 14:47:00,1
USER_0954,1119.07,608.5,1224.71,51,3451,14,Entertainment,14.29,0.29,2024-01-08 09:20:00,2024-12-29 18:15:00,3
USER_0955,895.17,633.0,805.11,130,2974,18,Groceries,15.83,0.17,2024-01-02 10:40:00,2024-12-27 15:22:00,3
USER_0956,1157.64,865.0,1076.86,115,3993,11,Shopping,13.55,0.09,2024-01-24 14:51:00,2024-12-23 11:14:00,4
USER_0957,1042.47,360.0,1789.27,133,5890,15,Entertainment,16.27,0.53,2024-01-21 12:36:00,2024-12-26 19:52:00,3
USER_0958,1411.14,745.0,1332.64,208,3865,7,Healthcare,10.86,0.0,2024-03-29 16:34:00,2024-12-17 13:41:00,4
USER_0959,1028.2,515.5,1114.49,90,3450,10,Entertainment,14.9,0.3,2024-01-02 19:15:00,2024-12-04 21:40:00,4
USER_0960,967.5,581.5,1068.46,360,3138,6,Fuel,16.67,0.33,2024-01-27 19:33:00,2024-07-12 16:41:00,0
USER_0961,788.83,597.5,598.16,315,1904,6,Food & Dining,14.5,0.17,2024-01-18 08:46:00,2024-10-25 13:29:00,2
USER_0962,2468.33,1977.0,2692.83,55,5373,3,Transfer to Friends,12.67,0.0,2024-04-17 09:34:00,2024-11-04 18:44:00,1
USER_0963,864.45,538.0,1024.11,133,3742,11,Education,13.09,0.09,2024-01-07 09:55:00,2024-11-06 09:16:00,4
USER_0964,989.33,799.0,907.0,55,2841,9,Transfer to Friends,14.44,0.33,2024-03-10 12:27:00,2024-12-08 08:23:00,0
USER_0965,1278.0,1435.5,938.15,196,2436,6,Education,11.5,0.33,2024-01-23 10:57:00,2024-10-22 14:30:00,0
USER_0966,995.25,683.0,1090.93,65,3614,12,Fuel,13.08,0.17,2024-01-03 16:36:00,2024-12-24 16:43:00,4
USER_0967,510.75,366.0,584.56,31,1280,4,Bills & Utilities,13.0,0.0,2024-04-03 07:29:00,2024-12-27 13:07:00,2
USER_0968,938.17,560.0,836.58,315,2431,6,Bills & Utilities,14.0,0.0,2024-02-13 15:14:00,2024-12-10 11:59:00,2
USER_0969,658.87,569.0,596.7,65,2254,15,Bills & Utilities,16.33,0.33,2024-01-07 17:06:00,2024-12-04 20:46:00,3
USER_0970,694.91,322.0,917.68,35,2952,11,Transportation,13.55,0.36,2024-03-21 19:44:00,2024-10-30 11:51:00,3
USER_0971,696.78,332.0,782.86,31,2237,9,Transportation,14.89,0.22,2024-01-14 15:48:00,2024-09-05 15:54:00,2
USER_0972,1787.77,598.0,1642.21,269,5087,13,Education,13.85,0.23,2024-01-30 19:50:00,2024-12-23 20:18:00,1
USER_0973,984.5,523.5,1319.79,144,4097,8,Groceries,14.5,0.0,2024-02-08 15:01:00,2024-12-19 17:19:00,4
USER_0974,1042.56,897.0,1006.54,90,3376,9,Shopping,15.67,0.44,2024-02-20 13:00:00,2024-11-07 14:22:00,0
USER_0975,1033.38,1123.0,728.85,98,2274,13,Entertainment,15.08,0.31,2024-01-08 16:32:00,2024-12-22 11:07:00,3
USER_0976,1358.83,665.0,1417.31,150,4621,12,Transfer to Friends,13.67,0.25,2024-01-04 11:58:00,2024-12-04 17:28:00,4
USER_0977,1174.25,509.5,1449.22,89,4612,12,Education,14.83,0.33,2024-01-17 13:41:00,2024-11-16 20:50:00,3
USER_0978,1005.46,248.0,1436.12,33,4084,13,Education,14.54,0.15,2024-01-18 07:45:00,2024-11-16 18:54:00,4
USER_0979,1662.5,882.0,2506.13,16,6680,6,Transportation,16.67,0.17,2024-01-30 19:02:00,2024-12-28 17:58:00,1
USER_0980,652.23,388.0,705.44,105,2639,13,Bills & Utilities,13.31,0.54,2024-01-16 15:02:00,2024-12-15 13:18:00,3
USER_0981,1012.55,428.0,1257.34,172,4368,11,Bills & Utilities,12.18,0.36,2024-01-07 06:04:00,2024-10-19 10:43:00,3
USER_0982,1213.9,1142.5,955.7,85,2611,10,Bills & Utilities,11.1,0.3,2024-01-22 10:48:00,2024-09-09 08:36:00,4
USER_0983,1173.15,771.0,1283.93,155,4087,13,Transfer to Friends,14.62,0.31,2024-01-16 10:23:00,2024-12-16 18:30:00,3
USER_0984,1145.67,772.0,1229.48,225,3565,6,Education,14.83,0.67,2024-04-07 16:58:00,2024-12-15 16:45:00,0
USER_0985,676.0,466.0,567.68,136,2138,13,Healthcare,15.15,0.54,2024-02-03 18:21:00,2024-09-06 14:45:00,3
USER_0986,666.0,598.0,308.22,366,1182,6,Food & Dining,16.67,0.33,2024-04-02 15:28:00,2024-11-30 20:15:00,2
USER_0987,714.73,513.0,645.22,64,2563,15,Bills & Utilities,14.47,0.33,2024-01-09 12:28:00,2024-12-02 12:16:00,3
USER_0988,1096.09,700.0,1013.84,140,3272,11,Bills & Utilities,14.27,0.36,2024-02-13 20:47:00,2024-12-26 21:45:00,3
USER_0989,1034.3,566.5,1272.03,72,4029,10,Education,13.8,0.5,2024-01-14 10:22:00,2024-11-03 12:50:00,0
USER_0990,944.62,563.0,1038.27,111,4025,13,Fuel,16.31,0.54,2024-01-25 15:26:00,2024-12-07 15:38:00,3
USER_0991,641.6,323.5,654.79,86,1840,10,Fuel,12.2,0.5,2024-01-18 11:36:00,2024-12-21 10:13:00,0
USER_0992,502.44,503.0,374.24,56,1038,9,Transportation,14.78,0.22,2024-01-24 18:59:00,2024-11-20 22:53:00,2
USER_0993,989.3,421.0,1051.42,69,3358,10,Food & Dining,17.3,0.1,2024-01-04 22:16:00,2024-11-17 18:52:00,4
USER_0994,1056.4,560.0,1316.08,249,5470,15,Fuel,16.27,0.27,2024-01-27 21:17:00,2024-12-23 21:51:00,3
USER_0995,523.0,572.0,220.09,320,926,7,Bills & Utilities,14.71,0.14,2024-04-11 08:00:00,2024-10-25 18:33:00,2
USER_0996,514.25,341.5,571.61,103,1860,8,Food & Dining,13.75,0.0,2024-01-09 14:17:00,2024-09-20 19:34:00,2
USER_0997,1074.0,886.0,885.87,45,2411,7,Education,12.29,0.0,2024-05-15 13:20:00,2024-11-08 11:35:00,4
USER_0998,709.54,527.0,514.57,206,1825,13,Bills & Utilities,14.46,0.38,2024-03-30 13:30:00,2024-12-20 20:17:00,3
USER_0999,1321.09,781.0,1398.83,60,4094,11,Entertainment,14.0,0.45,2024-01-06 17:11:00,2024-12-15 09:18:00,3
USER_1000,473.88,301.5,459.55,74,1461,8,Food & Dining,12.62,0.0,2024-01-05 19:02:00,2024-11-29 09:27:00,2
