transaction_id,user_id,timestamp,amount,category,receiver_id,receiver_type,status,payment_method,location,day_of_week,hour,is_weekend
TXN_000185,USER_0488,2024-06-30 13:13:00,253,Groceries,Merchant_8405,Merchant,SUCCESS,Amazon Pay,Chennai,Sunday,13,1
TXN_000186,USER_0969,2024-01-07 17:06:00,1077,Transfer to Friends,Service Provider_8504,Service Provider,SUCCESS,Cred,Mumbai,Sunday,17,1
TXN_000187,USER_0063,2024-01-02 09:46:00,190,Groceries,E-commerce_2768,E-commerce,SUCCESS,BHIM,Ahmedabad,Tuesday,9,0
TXN_000188,USER_0076,2024-08-21 17:01:00,47,Transportation,Individual_2076,Individual,SUCCESS,Google Pay,Kolkata,Wednesday,17,0
TXN_000189,USER_0640,2024-08-13 12:43:00,5135,Transfer to Friends,E-commerce_9692,E-commerce,SUCCESS,Paytm,Ahmedabad,Tuesday,12,0
TXN_000190,USER_0518,2024-12-07 19:23:00,3656,Transfer to Friends,Merchant_2874,Merchant,SUCCESS,Cred,Jaipur,Saturday,19,1
TXN_000191,USER_0739,2024-08-11 09:49:00,344,Bills & Utilities,E-commerce_4743,E-commerce,FAILED,BHIM,Hyderabad,Sunday,9,1
TXN_000192,USER_0848,2024-01-09 16:01:00,626,Groceries,E-commerce_2557,E-commerce,SUCCESS,Paytm,Pune,Tuesday,16,0
TXN_000193,USER_0321,2024-01-04 19:57:00,315,Entertainment,Individual_8770,Individual,SUCCESS,PhonePe,Delhi,Thursday,19,0
TXN_000194,USER_0852,2024-08-02 07:10:00,123,Transportation,E-commerce_2582,E-commerce,SUCCESS,Cred,Hyderabad,Friday,7,0
TXN_000195,USER_0832,2024-02-03 10:36:00,180,Shopping,Service Provider_3002,Service Provider,SUCCESS,BHIM,Hyderabad,Saturday,10,1
TXN_000196,USER_0895,2024-04-26 10:21:00,2141,Education,Service Provider_6119,Service Provider,SUCCESS,Paytm,Delhi,Friday,10,0
TXN_000197,USER_0592,2024-06-21 06:25:00,1117,Fuel,Individual_8900,Individual,SUCCESS,Google Pay,Delhi,Friday,6,0
TXN_000198,USER_0359,2024-05-01 19:01:00,995,Fuel,Merchant_5564,Merchant,SUCCESS,Amazon Pay,Chennai,Wednesday,19,0
TXN_000199,USER_0827,2024-10-08 13:20:00,3810,Education,Service Provider_1474,Service Provider,SUCCESS,Google Pay,Kolkata,Tuesday,13,0
TXN_000200,USER_0720,2024-06-12 18:58:00,115,Entertainment,Service Provider_1100,Service Provider,SUCCESS,Google Pay,Bangalore,Wednesday,18,0
TXN_000201,USER_0580,2024-05-31 14:21:00,3027,Education,Individual_1502,Individual,SUCCESS,PhonePe,Jaipur,Friday,14,0
TXN_000202,USER_0221,2024-09-06 12:46:00,6302,Education,E-commerce_6585,E-commerce,SUCCESS,Google Pay,Hyderabad,Friday,12,0
TXN_000203,USER_0320,2024-12-30 11:33:00,1205,Healthcare,Merchant_3549,Merchant,SUCCESS,Google Pay,Lucknow,Monday,11,0
TXN_000204,USER_0051,2024-07-19 18:16:00,103,Transportation,E-commerce_7947,E-commerce,SUCCESS,BHIM,Lucknow,Friday,18,0
TXN_000205,USER_0453,2024-02-08 11:02:00,4735,Education,Individual_9394,Individual,SUCCESS,PhonePe,Hyderabad,Thursday,11,0
TXN_000206,USER_0441,2024-06-20 17:29:00,151,Transportation,E-commerce_9633,E-commerce,FAILED,Cred,Kolkata,Thursday,17,0
TXN_000207,USER_0047,2024-01-17 10:56:00,997,Bills & Utilities,Merchant_1125,Merchant,SUCCESS,Google Pay,Kolkata,Wednesday,10,0
TXN_000208,USER_0969,2024-11-13 16:23:00,171,Bills & Utilities,Service Provider_5742,Service Provider,SUCCESS,Paytm,Delhi,Wednesday,16,0
TXN_000209,USER_0008,2024-07-16 16:24:00,622,Groceries,Individual_3116,Individual,SUCCESS,BHIM,Jaipur,Tuesday,16,0
TXN_000210,USER_0721,2024-05-22 11:25:00,1532,Bills & Utilities,Merchant_7505,Merchant,SUCCESS,Cred,Mumbai,Wednesday,11,0
TXN_000211,USER_0447,2024-07-17 12:22:00,60,Food & Dining,Merchant_6129,Merchant,SUCCESS,Amazon Pay,Pune,Wednesday,12,0
TXN_000212,USER_0588,2024-09-06 15:13:00,3674,Education,Service Provider_2887,Service Provider,SUCCESS,BHIM,Mumbai,Friday,15,0
TXN_000213,USER_0990,2024-08-02 13:17:00,1052,Healthcare,E-commerce_6928,E-commerce,SUCCESS,PhonePe,Pune,Friday,13,0
TXN_000214,USER_0865,2024-04-12 07:13:00,150,Transportation,E-commerce_7560,E-commerce,SUCCESS,Amazon Pay,Delhi,Friday,7,0
TXN_000215,USER_0406,2024-05-10 22:42:00,183,Entertainment,Individual_6456,Individual,SUCCESS,Google Pay,Delhi,Friday,22,0
TXN_000216,USER_0523,2024-02-08 07:55:00,134,Transportation,Service Provider_6752,Service Provider,SUCCESS,Cred,Bangalore,Thursday,7,0
TXN_000217,USER_0242,2024-04-17 08:01:00,39,Transportation,Service Provider_4232,Service Provider,FAILED,Google Pay,Lucknow,Wednesday,8,0
TXN_000218,USER_0157,2024-02-03 08:58:00,208,Transportation,E-commerce_8601,E-commerce,SUCCESS,Amazon Pay,Lucknow,Saturday,8,1
TXN_000219,USER_0460,2024-02-08 21:51:00,3931,Transfer to Friends,Service Provider_3473,Service Provider,SUCCESS,BHIM,Delhi,Thursday,21,0
TXN_000220,USER_0481,2024-11-13 13:43:00,577,Groceries,Service Provider_1920,Service Provider,SUCCESS,Paytm,Jaipur,Wednesday,13,0
TXN_000221,USER_0076,2024-12-05 22:00:00,444,Entertainment,E-commerce_1616,E-commerce,SUCCESS,PhonePe,Hyderabad,Thursday,22,0
TXN_000222,USER_0852,2024-05-21 19:03:00,145,Entertainment,Merchant_9307,Merchant,SUCCESS,BHIM,Ahmedabad,Tuesday,19,0
TXN_000223,USER_0595,2024-10-31 14:23:00,176,Fuel,E-commerce_4084,E-commerce,SUCCESS,Paytm,Lucknow,Thursday,14,0
TXN_000224,USER_0488,2024-10-19 18:36:00,424,Fuel,Merchant_8381,Merchant,SUCCESS,PhonePe,Hyderabad,Saturday,18,1
TXN_000225,USER_0732,2024-12-09 07:12:00,83,Transportation,Merchant_5059,Merchant,SUCCESS,Cred,Ahmedabad,Monday,7,0
TXN_000226,USER_0450,2024-02-21 09:58:00,897,Fuel,Service Provider_7108,Service Provider,SUCCESS,Paytm,Pune,Wednesday,9,0
TXN_000227,USER_0419,2024-11-25 11:33:00,1523,Healthcare,Service Provider_2079,Service Provider,SUCCESS,Paytm,Delhi,Monday,11,0
TXN_000228,USER_0572,2024-08-28 10:02:00,1525,Education,Service Provider_3463,Service Provider,SUCCESS,Paytm,Delhi,Wednesday,10,0
TXN_000229,USER_0597,2024-06-25 18:34:00,841,Shopping,Service Provider_7421,Service Provider,SUCCESS,Google Pay,Lucknow,Tuesday,18,0
TXN_000230,USER_0726,2024-06-26 18:16:00,100,Transportation,E-commerce_6381,E-commerce,SUCCESS,Google Pay,Jaipur,Wednesday,18,0
TXN_000231,USER_0096,2024-03-29 09:03:00,3608,Education,Merchant_6940,Merchant,SUCCESS,Paytm,Bangalore,Friday,9,0
TXN_000232,USER_0974,2024-04-14 16:02:00,1527,Bills & Utilities,E-commerce_4145,E-commerce,SUCCESS,Google Pay,Bangalore,Sunday,16,1
TXN_000233,USER_0159,2024-06-18 17:14:00,99,Transportation,Merchant_9317,Merchant,SUCCESS,Amazon Pay,Jaipur,Tuesday,17,0
TXN_000234,USER_0039,2024-08-13 16:59:00,1581,Healthcare,E-commerce_3527,E-commerce,SUCCESS,Google Pay,Bangalore,Tuesday,16,0
TXN_000235,USER_0852,2024-02-06 19:47:00,5847,Transfer to Friends,E-commerce_1715,E-commerce,SUCCESS,BHIM,Hyderabad,Tuesday,19,0
TXN_000236,USER_0693,2024-04-23 16:44:00,734,Bills & Utilities,Service Provider_8355,Service Provider,SUCCESS,Google Pay,Jaipur,Tuesday,16,0
TXN_000237,USER_0245,2024-02-09 19:39:00,703,Entertainment,Individual_7026,Individual,SUCCESS,Cred,Lucknow,Friday,19,0
TXN_000238,USER_0452,2024-10-15 14:23:00,858,Groceries,E-commerce_9239,E-commerce,SUCCESS,Amazon Pay,Pune,Tuesday,14,0
TXN_000239,USER_0990,2024-09-25 20:44:00,1831,Shopping,Individual_5096,Individual,SUCCESS,PhonePe,Ahmedabad,Wednesday,20,0
TXN_000240,USER_0896,2024-12-21 15:26:00,1530,Healthcare,Merchant_5670,Merchant,SUCCESS,PhonePe,Bangalore,Saturday,15,1
TXN_000241,USER_0280,2024-06-06 15:30:00,456,Groceries,E-commerce_2502,E-commerce,FAILED,Google Pay,Ahmedabad,Thursday,15,0
TXN_000242,USER_0906,2024-07-24 13:28:00,1594,Healthcare,E-commerce_1872,E-commerce,SUCCESS,BHIM,Jaipur,Wednesday,13,0
TXN_000243,USER_0383,2024-08-10 10:59:00,598,Bills & Utilities,Merchant_7142,Merchant,FAILED,Google Pay,Mumbai,Saturday,10,1
TXN_000244,USER_0327,2024-11-21 17:29:00,46,Transportation,Individual_3254,Individual,FAILED,PhonePe,Kolkata,Thursday,17,0
TXN_000245,USER_0940,2024-02-29 13:28:00,546,Groceries,E-commerce_8349,E-commerce,SUCCESS,Amazon Pay,Mumbai,Thursday,13,0
TXN_000246,USER_0928,2024-12-17 08:49:00,174,Transportation,Service Provider_4533,Service Provider,SUCCESS,Google Pay,Jaipur,Tuesday,8,0
TXN_000247,USER_0963,2024-07-11 13:25:00,999,Transfer to Friends,Merchant_5720,Merchant,SUCCESS,Google Pay,Kolkata,Thursday,13,0
TXN_000248,USER_0125,2024-11-01 09:46:00,249,Food & Dining,E-commerce_8489,E-commerce,SUCCESS,PhonePe,Delhi,Friday,9,0
TXN_000249,USER_0857,2024-01-07 19:32:00,463,Groceries,Individual_3352,Individual,SUCCESS,Paytm,Pune,Sunday,19,1
TXN_000250,USER_0002,2024-02-27 14:25:00,4110,Transfer to Friends,Individual_7825,Individual,SUCCESS,Google Pay,Delhi,Tuesday,14,0
TXN_000251,USER_0537,2024-02-08 15:54:00,1483,Healthcare,Merchant_7397,Merchant,SUCCESS,BHIM,Mumbai,Thursday,15,0
TXN_000252,USER_0651,2024-10-14 10:46:00,1590,Education,Service Provider_1266,Service Provider,SUCCESS,Paytm,Delhi,Monday,10,0
TXN_000253,USER_0354,2024-08-23 16:27:00,504,Bills & Utilities,Service Provider_3185,Service Provider,SUCCESS,PhonePe,Hyderabad,Friday,16,0
TXN_000254,USER_0560,2024-03-24 14:18:00,1246,Healthcare,E-commerce_8840,E-commerce,SUCCESS,Cred,Bangalore,Sunday,14,1
TXN_000255,USER_0831,2024-01-15 11:34:00,1031,Shopping,E-commerce_1605,E-commerce,FAILED,Paytm,Chennai,Monday,11,0
TXN_000256,USER_0045,2024-10-06 12:17:00,1006,Bills & Utilities,Service Provider_6080,Service Provider,SUCCESS,Amazon Pay,Pune,Sunday,12,1
TXN_000257,USER_0835,2024-05-24 18:52:00,659,Fuel,Service Provider_1599,Service Provider,SUCCESS,Cred,Chennai,Friday,18,0
TXN_000258,USER_0293,2024-06-22 10:51:00,1347,Healthcare,Service Provider_5476,Service Provider,FAILED,PhonePe,Hyderabad,Saturday,10,1
TXN_000259,USER_0448,2024-11-11 10:02:00,1961,Education,E-commerce_6554,E-commerce,SUCCESS,Google Pay,Ahmedabad,Monday,10,0
TXN_000260,USER_0709,2024-06-01 15:16:00,654,Groceries,Service Provider_2353,Service Provider,SUCCESS,Cred,Pune,Saturday,15,1
TXN_000261,USER_0081,2024-11-14 14:53:00,1570,Education,Service Provider_6262,Service Provider,SUCCESS,PhonePe,Delhi,Thursday,14,0
TXN_000262,USER_0336,2024-03-12 20:12:00,395,Entertainment,E-commerce_7981,E-commerce,SUCCESS,Google Pay,Ahmedabad,Tuesday,20,0
TXN_000263,USER_0360,2024-04-04 14:31:00,495,Groceries,Service Provider_8126,Service Provider,SUCCESS,Paytm,Mumbai,Thursday,14,0
TXN_000264,USER_0077,2024-10-15 12:37:00,1170,Education,Individual_1510,Individual,SUCCESS,Google Pay,Lucknow,Tuesday,12,0
TXN_000265,USER_0695,2024-03-16 17:45:00,680,Groceries,Individual_2101,Individual,SUCCESS,Google Pay,Hyderabad,Saturday,17,1
TXN_000266,USER_0371,2024-11-05 14:27:00,1217,Education,Individual_8371,Individual,SUCCESS,Paytm,Hyderabad,Tuesday,14,0
TXN_000267,USER_0455,2024-01-02 07:32:00,124,Transportation,Service Provider_7521,Service Provider,SUCCESS,Paytm,Kolkata,Tuesday,7,0
TXN_000268,USER_0256,2024-03-17 08:25:00,187,Transportation,Individual_9176,Individual,SUCCESS,Amazon Pay,Pune,Sunday,8,1
TXN_000269,USER_0936,2024-05-01 07:14:00,896,Fuel,Service Provider_5264,Service Provider,SUCCESS,Cred,Ahmedabad,Wednesday,7,0
TXN_000270,USER_0220,2024-10-31 15:10:00,954,Transfer to Friends,E-commerce_4279,E-commerce,SUCCESS,PhonePe,Bangalore,Thursday,15,0
TXN_000271,USER_0874,2024-12-24 17:31:00,103,Transportation,Individual_8292,Individual,SUCCESS,PhonePe,Hyderabad,Tuesday,17,0
TXN_000272,USER_0684,2024-09-20 16:49:00,1094,Healthcare,Service Provider_5914,Service Provider,SUCCESS,Google Pay,Bangalore,Friday,16,0
TXN_000273,USER_0813,2024-01-07 11:19:00,728,Healthcare,Merchant_4292,Merchant,SUCCESS,Google Pay,Chennai,Sunday,11,1
TXN_000274,USER_0810,2024-11-09 14:25:00,528,Groceries,Service Provider_7044,Service Provider,SUCCESS,BHIM,Jaipur,Saturday,14,1
TXN_000275,USER_0133,2024-03-27 19:12:00,7329,Transfer to Friends,Merchant_6067,Merchant,SUCCESS,BHIM,Ahmedabad,Wednesday,19,0
TXN_000276,USER_0539,2024-05-01 11:54:00,1696,Education,Merchant_3053,Merchant,SUCCESS,Paytm,Delhi,Wednesday,11,0
TXN_000277,USER_0461,2024-07-01 11:43:00,425,Groceries,Individual_3981,Individual,SUCCESS,Google Pay,Pune,Monday,11,0
TXN_000278,USER_0515,2024-07-29 09:36:00,456,Food & Dining,Individual_5982,Individual,SUCCESS,Google Pay,Bangalore,Monday,9,0
TXN_000279,USER_0331,2024-02-04 13:28:00,956,Bills & Utilities,Service Provider_2292,Service Provider,SUCCESS,Paytm,Chennai,Sunday,13,1
TXN_000280,USER_0651,2024-12-18 12:11:00,413,Fuel,Individual_5961,Individual,SUCCESS,Amazon Pay,Jaipur,Wednesday,12,0
TXN_000281,USER_0096,2024-10-19 09:27:00,217,Fuel,Individual_3804,Individual,SUCCESS,Cred,Lucknow,Saturday,9,1
TXN_000282,USER_0738,2024-05-31 09:48:00,1070,Transfer to Friends,Merchant_1464,Merchant,SUCCESS,PhonePe,Mumbai,Friday,9,0
TXN_000283,USER_0972,2024-03-06 22:33:00,3898,Transfer to Friends,Individual_7825,Individual,SUCCESS,Amazon Pay,Mumbai,Wednesday,22,0
TXN_000284,USER_0510,2024-08-30 08:57:00,498,Fuel,Service Provider_8912,Service Provider,SUCCESS,Google Pay,Pune,Friday,8,0
TXN_000285,USER_0305,2024-01-21 09:34:00,666,Groceries,Merchant_3589,Merchant,SUCCESS,BHIM,Pune,Sunday,9,1
TXN_000286,USER_0496,2024-08-27 15:41:00,161,Groceries,Service Provider_3353,Service Provider,SUCCESS,Paytm,Hyderabad,Tuesday,15,0
TXN_000287,USER_0752,2024-11-11 13:46:00,614,Healthcare,Individual_7070,Individual,SUCCESS,Amazon Pay,Jaipur,Monday,13,0
TXN_000288,USER_0109,2024-03-24 10:38:00,2683,Healthcare,E-commerce_3007,E-commerce,SUCCESS,Paytm,Ahmedabad,Sunday,10,1
TXN_000289,USER_0254,2024-06-11 14:04:00,2224,Shopping,Merchant_5754,Merchant,SUCCESS,BHIM,Lucknow,Tuesday,14,0
TXN_000290,USER_0429,2024-06-12 13:22:00,653,Bills & Utilities,Service Provider_6123,Service Provider,SUCCESS,Google Pay,Bangalore,Wednesday,13,0
TXN_000291,USER_0511,2024-11-27 19:40:00,981,Fuel,E-commerce_6055,E-commerce,SUCCESS,BHIM,Mumbai,Wednesday,19,0
TXN_000292,USER_0093,2024-06-19 12:00:00,2106,Education,Individual_4524,Individual,SUCCESS,Amazon Pay,Hyderabad,Wednesday,12,0
TXN_000293,USER_0050,2024-06-23 12:11:00,136,Food & Dining,E-commerce_8710,E-commerce,SUCCESS,Paytm,Jaipur,Sunday,12,1
TXN_000294,USER_0009,2024-11-07 18:46:00,59,Transportation,Individual_5333,Individual,SUCCESS,Cred,Hyderabad,Thursday,18,0
TXN_000295,USER_0783,2024-11-29 10:08:00,4414,Education,Merchant_7563,Merchant,SUCCESS,PhonePe,Lucknow,Friday,10,0
TXN_000296,USER_0576,2024-10-08 13:00:00,1231,Bills & Utilities,Service Provider_2204,Service Provider,SUCCESS,BHIM,Jaipur,Tuesday,13,0
TXN_000297,USER_0462,2024-06-09 06:50:00,1079,Fuel,Merchant_3108,Merchant,FAILED,PhonePe,Pune,Sunday,6,1
TXN_000298,USER_0383,2024-10-02 13:49:00,781,Healthcare,Individual_4261,Individual,SUCCESS,Amazon Pay,Jaipur,Wednesday,13,0
TXN_000299,USER_0412,2024-07-02 20:42:00,476,Fuel,Merchant_1637,Merchant,SUCCESS,Google Pay,Hyderabad,Tuesday,20,0
TXN_000300,USER_0824,2024-10-20 12:22:00,537,Groceries,Individual_9446,Individual,FAILED,Google Pay,Hyderabad,Sunday,12,1
TXN_000301,USER_0954,2024-01-08 09:20:00,2926,Transfer to Friends,Individual_7438,Individual,SUCCESS,Amazon Pay,Kolkata,Monday,9,0
TXN_000302,USER_0608,2024-12-17 14:04:00,874,Healthcare,Service Provider_8780,Service Provider,SUCCESS,PhonePe,Hyderabad,Tuesday,14,0
TXN_000303,USER_0340,2024-08-05 17:09:00,155,Transportation,Service Provider_1436,Service Provider,FAILED,Amazon Pay,Ahmedabad,Monday,17,0
TXN_000304,USER_0272,2024-08-19 08:11:00,365,Transfer to Friends,Merchant_8871,Merchant,SUCCESS,Google Pay,Jaipur,Monday,8,0
TXN_000305,USER_0645,2024-02-22 12:40:00,5891,Transfer to Friends,Individual_4968,Individual,SUCCESS,PhonePe,Lucknow,Thursday,12,0
TXN_000306,USER_0971,2024-03-13 07:40:00,93,Transportation,Merchant_8225,Merchant,SUCCESS,Paytm,Pune,Wednesday,7,0
TXN_000307,USER_0156,2024-11-19 10:37:00,3679,Education,E-commerce_9221,E-commerce,SUCCESS,Amazon Pay,Ahmedabad,Tuesday,10,0
TXN_000308,USER_0894,2024-01-19 20:33:00,154,Food & Dining,Individual_9498,Individual,SUCCESS,Google Pay,Jaipur,Friday,20,0
TXN_000309,USER_0333,2024-05-08 16:53:00,421,Groceries,Service Provider_3837,Service Provider,SUCCESS,BHIM,Jaipur,Wednesday,16,0
TXN_000310,USER_0351,2024-05-22 06:11:00,1006,Fuel,Service Provider_8932,Service Provider,SUCCESS,Google Pay,Chennai,Wednesday,6,0
TXN_000311,USER_0286,2024-10-31 21:48:00,170,Fuel,Individual_5876,Individual,SUCCESS,Paytm,Chennai,Thursday,21,0
TXN_000312,USER_0707,2024-09-23 11:07:00,233,Groceries,E-commerce_6714,E-commerce,SUCCESS,Amazon Pay,Kolkata,Monday,11,0
TXN_000313,USER_0295,2024-03-25 18:07:00,25,Transportation,E-commerce_6654,E-commerce,SUCCESS,Google Pay,Kolkata,Monday,18,0
TXN_000314,USER_0044,2024-04-26 22:25:00,620,Entertainment,Service Provider_8247,Service Provider,SUCCESS,Cred,Kolkata,Friday,22,0
TXN_000315,USER_0766,2024-08-15 19:47:00,401,Groceries,Individual_9824,Individual,SUCCESS,Paytm,Jaipur,Thursday,19,0
TXN_000316,USER_0713,2024-12-29 20:42:00,365,Entertainment,Merchant_4920,Merchant,FAILED,Google Pay,Mumbai,Sunday,20,1
TXN_000317,USER_0686,2024-10-18 16:50:00,1037,Fuel,Individual_1860,Individual,SUCCESS,PhonePe,Pune,Friday,16,0
TXN_000318,USER_0339,2024-10-01 10:13:00,248,Groceries,Individual_1084,Individual,SUCCESS,Amazon Pay,Bangalore,Tuesday,10,0
TXN_000319,USER_0417,2024-10-17 16:15:00,228,Groceries,Individual_5706,Individual,SUCCESS,Paytm,Kolkata,Thursday,16,0
TXN_000320,USER_0662,2024-05-25 09:48:00,192,Food & Dining,Individual_9767,Individual,SUCCESS,Cred,Mumbai,Saturday,9,1
TXN_000321,USER_0936,2024-12-16 21:09:00,1388,Shopping,Individual_1595,Individual,SUCCESS,BHIM,Ahmedabad,Monday,21,0
TXN_000322,USER_0191,2024-03-11 18:41:00,297,Entertainment,Merchant_5888,Merchant,SUCCESS,Amazon Pay,Lucknow,Monday,18,0
TXN_000323,USER_0110,2024-06-20 16:44:00,1695,Healthcare,E-commerce_9901,E-commerce,SUCCESS,Amazon Pay,Ahmedabad,Thursday,16,0
TXN_000324,USER_0911,2024-04-27 14:21:00,2311,Shopping,Service Provider_4159,Service Provider,SUCCESS,PhonePe,Hyderabad,Saturday,14,1
TXN_000325,USER_0167,2024-04-30 18:07:00,494,Groceries,Individual_1230,Individual,SUCCESS,Cred,Hyderabad,Tuesday,18,0
TXN_000326,USER_0810,2024-06-02 20:36:00,182,Entertainment,Individual_7643,Individual,SUCCESS,BHIM,Jaipur,Sunday,20,1
TXN_000327,USER_0336,2024-07-20 17:17:00,202,Transportation,Merchant_4027,Merchant,SUCCESS,Google Pay,Ahmedabad,Saturday,17,1
TXN_000328,USER_0332,2024-08-29 13:46:00,1219,Bills & Utilities,Service Provider_7284,Service Provider,SUCCESS,Google Pay,Ahmedabad,Thursday,13,0
TXN_000329,USER_0772,2024-05-29 22:14:00,757,Entertainment,Service Provider_1187,Service Provider,SUCCESS,Paytm,Hyderabad,Wednesday,22,0
TXN_000330,USER_0710,2024-06-08 11:09:00,1743,Bills & Utilities,Merchant_8625,Merchant,SUCCESS,Paytm,Bangalore,Saturday,11,1
TXN_000331,USER_0416,2024-10-17 12:20:00,486,Fuel,Merchant_5833,Merchant,SUCCESS,Paytm,Lucknow,Thursday,12,0
TXN_000332,USER_0227,2024-06-15 09:48:00,845,Bills & Utilities,E-commerce_3509,E-commerce,FAILED,BHIM,Lucknow,Saturday,9,1
TXN_000333,USER_0383,2024-08-05 14:41:00,6355,Education,Individual_5054,Individual,SUCCESS,Cred,Lucknow,Monday,14,0
TXN_000334,USER_0895,2024-02-05 18:36:00,133,Transportation,Service Provider_2279,Service Provider,SUCCESS,Amazon Pay,Delhi,Monday,18,0
TXN_000335,USER_0064,2024-07-14 18:48:00,234,Fuel,Individual_3695,Individual,SUCCESS,Paytm,Jaipur,Sunday,18,1
TXN_000336,USER_0453,2024-01-05 08:26:00,79,Transportation,E-commerce_2489,E-commerce,SUCCESS,Amazon Pay,Ahmedabad,Friday,8,0
TXN_000337,USER_0829,2024-10-26 12:57:00,125,Food & Dining,Individual_9409,Individual,SUCCESS,BHIM,Ahmedabad,Saturday,12,1
TXN_000338,USER_0578,2024-05-09 19:43:00,95,Food & Dining,E-commerce_6049,E-commerce,SUCCESS,Cred,Mumbai,Thursday,19,0
TXN_000339,USER_0406,2024-09-20 21:57:00,265,Entertainment,Individual_2196,Individual,SUCCESS,PhonePe,Pune,Friday,21,0
TXN_000340,USER_0353,2024-10-13 07:56:00,109,Transportation,Merchant_8734,Merchant,SUCCESS,PhonePe,Kolkata,Sunday,7,1
TXN_000341,USER_0419,2024-01-12 10:15:00,107,Shopping,E-commerce_7135,E-commerce,SUCCESS,BHIM,Ahmedabad,Friday,10,0
TXN_000342,USER_0891,2024-01-03 16:29:00,1205,Education,Merchant_9835,Merchant,SUCCESS,Google Pay,Hyderabad,Wednesday,16,0
TXN_000343,USER_0122,2024-12-29 10:56:00,1338,Shopping,Individual_4648,Individual,SUCCESS,PhonePe,Mumbai,Sunday,10,1
TXN_000344,USER_0306,2024-08-18 09:52:00,173,Groceries,E-commerce_4762,E-commerce,SUCCESS,Google Pay,Ahmedabad,Sunday,9,1
TXN_000345,USER_0355,2024-05-30 11:44:00,601,Shopping,Individual_2848,Individual,SUCCESS,PhonePe,Pune,Thursday,11,0
TXN_000346,USER_0630,2024-09-14 08:56:00,404,Food & Dining,Individual_2102,Individual,SUCCESS,PhonePe,Lucknow,Saturday,8,1
TXN_000347,USER_0035,2024-06-02 12:17:00,480,Groceries,Individual_1724,Individual,SUCCESS,BHIM,Ahmedabad,Sunday,12,1
TXN_000348,USER_0240,2024-05-22 11:59:00,508,Fuel,Merchant_3295,Merchant,SUCCESS,Amazon Pay,Kolkata,Wednesday,11,0
TXN_000349,USER_0240,2024-06-06 15:41:00,1928,Transfer to Friends,Service Provider_4881,Service Provider,SUCCESS,Paytm,Bangalore,Thursday,15,0
TXN_000350,USER_0677,2024-03-07 21:06:00,327,Fuel,E-commerce_5923,E-commerce,SUCCESS,Paytm,Mumbai,Thursday,21,0
TXN_000351,USER_0571,2024-07-24 11:17:00,4319,Transfer to Friends,E-commerce_9120,E-commerce,SUCCESS,PhonePe,Hyderabad,Wednesday,11,0
TXN_000352,USER_0965,2024-10-07 13:53:00,1946,Education,E-commerce_7688,E-commerce,SUCCESS,Google Pay,Kolkata,Monday,13,0
TXN_000353,USER_0386,2024-11-05 13:02:00,404,Shopping,Individual_4692,Individual,SUCCESS,Paytm,Bangalore,Tuesday,13,0
TXN_000354,USER_0826,2024-05-20 13:33:00,133,Groceries,E-commerce_7824,E-commerce,SUCCESS,Amazon Pay,Jaipur,Monday,13,0
TXN_000355,USER_0138,2024-04-05 12:12:00,4731,Education,Service Provider_4331,Service Provider,SUCCESS,Paytm,Delhi,Friday,12,0
TXN_000356,USER_0945,2024-05-25 20:05:00,646,Groceries,Merchant_9775,Merchant,FAILED,Cred,Chennai,Saturday,20,1
TXN_000357,USER_0053,2024-10-13 20:04:00,763,Entertainment,Merchant_2192,Merchant,SUCCESS,Google Pay,Lucknow,Sunday,20,1
TXN_000358,USER_0742,2024-05-09 19:10:00,530,Fuel,E-commerce_4422,E-commerce,SUCCESS,Paytm,Kolkata,Thursday,19,0
TXN_000359,USER_0980,2024-03-23 08:34:00,241,Food & Dining,Individual_2922,Individual,SUCCESS,Cred,Ahmedabad,Saturday,8,1
TXN_000360,USER_0937,2024-07-08 14:50:00,1431,Bills & Utilities,E-commerce_4921,E-commerce,SUCCESS,Amazon Pay,Hyderabad,Monday,14,0
TXN_000361,USER_0795,2024-04-12 18:36:00,899,Entertainment,E-commerce_9743,E-commerce,SUCCESS,Cred,Hyderabad,Friday,18,0
TXN_000362,USER_0316,2024-08-08 21:35:00,964,Entertainment,E-commerce_8635,E-commerce,SUCCESS,PhonePe,Ahmedabad,Thursday,21,0
TXN_000363,USER_0780,2024-01-07 11:27:00,973,Healthcare,Service Provider_6126,Service Provider,SUCCESS,BHIM,Mumbai,Sunday,11,1
